Código da Conta,Descrição da Conta,data,valor
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2016-12-31 00:00:00,311386.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2017-03-31 00:00:00,262008.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2017-06-30 00:00:00,300218.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2017-09-30 00:00:00,316346.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2017-12-31 00:00:00,303840.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2018-03-31 00:00:00,306298.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2018-06-30 00:00:00,388710.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2018-09-30 00:00:00,408847.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2018-12-31 00:00:00,403176.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2019-03-31 00:00:00,367230.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2019-06-30 00:00:00,438237.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2019-09-30 00:00:00,478089.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2019-12-31 00:00:00,564178.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2020-03-31 00:00:00,518937.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2020-06-30 00:00:00,619465.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2020-09-30 00:00:00,817484.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2020-12-31 00:00:00,860438.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2021-03-31 00:00:00,893182.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2021-06-30 00:00:00,1265972.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2021-09-30 00:00:00,1014041.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2021-12-31 00:00:00,985148.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2022-03-31 00:00:00,1098588.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2022-06-30 00:00:00,1121441.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2022-09-30 00:00:00,1425947.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2022-12-31 00:00:00,1405611.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2023-03-31 00:00:00,1538193.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2023-06-30 00:00:00,1681273.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2023-09-30 00:00:00,1581169.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2023-12-31 00:00:00,1661490.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2024-03-31 00:00:00,1603347.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2024-06-30 00:00:00,1931290.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2024-09-30 00:00:00,2012841.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2024-12-31 00:00:00,2143050.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,2025-03-31 00:00:00,1943387.0
3.06,Resultado Financeiro,2010-03-31 00:00:00,18595.0
3.06,Resultado Financeiro,2010-06-30 00:00:00,28143.0
3.06,Resultado Financeiro,2010-09-30 00:00:00,40154.0
3.06,Resultado Financeiro,2010-12-31 00:00:00,36223.0
3.06,Resultado Financeiro,2011-03-31 00:00:00,39846.0
3.06,Resultado Financeiro,2011-06-30 00:00:00,42114.0
3.06,Resultado Financeiro,2011-09-30 00:00:00,-7990.0
3.06,Resultado Financeiro,2011-12-31 00:00:00,29031.0
3.06,Resultado Financeiro,2012-03-31 00:00:00,45885.0
3.06,Resultado Financeiro,2012-06-30 00:00:00,-13481.0
3.06,Resultado Financeiro,2012-09-30 00:00:00,20626.0
3.06,Resultado Financeiro,2012-12-31 00:00:00,2661.0
3.06,Resultado Financeiro,2013-03-31 00:00:00,24651.0
3.06,Resultado Financeiro,2013-06-30 00:00:00,-2483.0
3.06,Resultado Financeiro,2013-09-30 00:00:00,26548.0
3.06,Resultado Financeiro,2013-12-31 00:00:00,24410.0
3.06,Resultado Financeiro,2014-03-31 00:00:00,28479.0
3.06,Resultado Financeiro,2014-06-30 00:00:00,32349.0
3.06,Resultado Financeiro,2014-09-30 00:00:00,41583.0
3.06,Resultado Financeiro,2014-12-31 00:00:00,31166.0
3.06,Resultado Financeiro,2015-03-31 00:00:00,41679.0
3.06,Resultado Financeiro,2015-06-30 00:00:00,53472.0
3.06,Resultado Financeiro,2015-09-30 00:00:00,-28713.0
3.06,Resultado Financeiro,2015-12-31 00:00:00,79045.0
3.06,Resultado Financeiro,2016-03-31 00:00:00,60544.0
3.06,Resultado Financeiro,2016-06-30 00:00:00,41811.0
3.06,Resultado Financeiro,2016-09-30 00:00:00,65856.0
3.06,Resultado Financeiro,2016-12-31 00:00:00,47629.0
3.06,Resultado Financeiro,2017-03-31 00:00:00,28009.0
3.06,Resultado Financeiro,2017-06-30 00:00:00,9945.0
3.06,Resultado Financeiro,2017-09-30 00:00:00,26731.0
3.06,Resultado Financeiro,2017-12-31 00:00:00,-6649.0
3.06,Resultado Financeiro,2018-03-31 00:00:00,27935.0
3.06,Resultado Financeiro,2018-06-30 00:00:00,-6471.0
3.06,Resultado Financeiro,2018-09-30 00:00:00,8481.0
3.06,Resultado Financeiro,2018-12-31 00:00:00,-39434.0
3.06,Resultado Financeiro,2019-03-31 00:00:00,-36136.0
3.06,Resultado Financeiro,2019-06-30 00:00:00,-4525.0
3.06,Resultado Financeiro,2019-09-30 00:00:00,-15508.0
3.06,Resultado Financeiro,2019-12-31 00:00:00,12886.0
3.06,Resultado Financeiro,2020-03-31 00:00:00,-752.0
3.06,Resultado Financeiro,2020-06-30 00:00:00,-46164.0
3.06,Resultado Financeiro,2020-09-30 00:00:00,-31980.0
3.06,Resultado Financeiro,2020-12-31 00:00:00,9221.0
3.06,Resultado Financeiro,2021-03-31 00:00:00,10535.0
3.06,Resultado Financeiro,2021-06-30 00:00:00,139906.0
3.06,Resultado Financeiro,2021-09-30 00:00:00,3725.0
3.06,Resultado Financeiro,2021-12-31 00:00:00,17527.0
3.06,Resultado Financeiro,2022-03-31 00:00:00,54264.0
3.06,Resultado Financeiro,2022-06-30 00:00:00,-4443.0
3.06,Resultado Financeiro,2022-09-30 00:00:00,18073.0
3.06,Resultado Financeiro,2022-12-31 00:00:00,-3839.0
3.06,Resultado Financeiro,2023-03-31 00:00:00,68508.0
3.06,Resultado Financeiro,2023-06-30 00:00:00,35882.0
3.06,Resultado Financeiro,2023-09-30 00:00:00,33420.0
3.06,Resultado Financeiro,2023-12-31 00:00:00,-9138.0
3.06,Resultado Financeiro,2024-03-31 00:00:00,72452.0
3.06,Resultado Financeiro,2024-06-30 00:00:00,25281.0
3.06,Resultado Financeiro,2024-09-30 00:00:00,64448.0
3.06,Resultado Financeiro,2024-12-31 00:00:00,55799.0
3.06,Resultado Financeiro,2025-03-31 00:00:00,40103.0
3.06.01,Receitas Financeiras,2010-03-31 00:00:00,71255.0
3.06.01,Receitas Financeiras,2010-06-30 00:00:00,87396.0
3.06.01,Receitas Financeiras,2010-09-30 00:00:00,92081.0
3.06.01,Receitas Financeiras,2010-12-31 00:00:00,97739.0
3.06.01,Receitas Financeiras,2011-03-31 00:00:00,93543.0
3.06.01,Receitas Financeiras,2011-06-30 00:00:00,111387.0
3.06.01,Receitas Financeiras,2011-09-30 00:00:00,154397.0
3.06.01,Receitas Financeiras,2011-12-31 00:00:00,140243.0
3.06.01,Receitas Financeiras,2012-03-31 00:00:00,127801.0
3.06.01,Receitas Financeiras,2012-06-30 00:00:00,134525.0
3.06.01,Receitas Financeiras,2012-09-30 00:00:00,101326.0
3.06.01,Receitas Financeiras,2012-12-31 00:00:00,96768.0
3.06.01,Receitas Financeiras,2013-03-31 00:00:00,123036.0
3.06.01,Receitas Financeiras,2013-06-30 00:00:00,145637.0
3.06.01,Receitas Financeiras,2013-09-30 00:00:00,156197.0
3.06.01,Receitas Financeiras,2013-12-31 00:00:00,175104.0
3.06.01,Receitas Financeiras,2014-03-31 00:00:00,152842.0
3.06.01,Receitas Financeiras,2014-06-30 00:00:00,142242.0
3.06.01,Receitas Financeiras,2014-09-30 00:00:00,208182.0
3.06.01,Receitas Financeiras,2014-12-31 00:00:00,282237.0
3.06.01,Receitas Financeiras,2015-03-31 00:00:00,519628.0
3.06.01,Receitas Financeiras,2015-06-30 00:00:00,18198.0
3.06.01,Receitas Financeiras,2015-09-30 00:00:00,522019.0
3.06.01,Receitas Financeiras,2015-12-31 00:00:00,285788.0
3.06.01,Receitas Financeiras,2016-03-31 00:00:00,163631.0
3.06.01,Receitas Financeiras,2016-06-30 00:00:00,154234.0
3.06.01,Receitas Financeiras,2016-09-30 00:00:00,236118.0
3.06.01,Receitas Financeiras,2016-12-31 00:00:00,262104.0
3.06.01,Receitas Financeiras,2017-03-31 00:00:00,182149.0
3.06.01,Receitas Financeiras,2017-06-30 00:00:00,254408.0
3.06.01,Receitas Financeiras,2017-09-30 00:00:00,178778.0
3.06.01,Receitas Financeiras,2017-12-31 00:00:00,236517.0
3.06.01,Receitas Financeiras,2018-03-31 00:00:00,238391.0
3.06.01,Receitas Financeiras,2018-06-30 00:00:00,140758.0
3.06.01,Receitas Financeiras,2018-09-30 00:00:00,233424.0
3.06.01,Receitas Financeiras,2018-12-31 00:00:00,265101.0
3.06.01,Receitas Financeiras,2019-03-31 00:00:00,129369.0
3.06.01,Receitas Financeiras,2019-06-30 00:00:00,408673.0
3.06.01,Receitas Financeiras,2019-09-30 00:00:00,219642.0
3.06.01,Receitas Financeiras,2019-12-31 00:00:00,159698.0
3.06.01,Receitas Financeiras,2020-03-31 00:00:00,381196.0
3.06.01,Receitas Financeiras,2020-06-30 00:00:00,192294.0
3.06.01,Receitas Financeiras,2020-09-30 00:00:00,196626.0
3.06.01,Receitas Financeiras,2020-12-31 00:00:00,250310.0
3.06.01,Receitas Financeiras,2021-03-31 00:00:00,163865.0
3.06.01,Receitas Financeiras,2021-06-30 00:00:00,425155.0
3.06.01,Receitas Financeiras,2021-09-30 00:00:00,162309.0
3.06.01,Receitas Financeiras,2021-12-31 00:00:00,241410.0
3.06.01,Receitas Financeiras,2022-03-31 00:00:00,424099.0
3.06.01,Receitas Financeiras,2022-06-30 00:00:00,120091.0
3.06.01,Receitas Financeiras,2022-09-30 00:00:00,323688.0
3.06.01,Receitas Financeiras,2022-12-31 00:00:00,238116.0
3.06.01,Receitas Financeiras,2023-03-31 00:00:00,388642.0
3.06.01,Receitas Financeiras,2023-06-30 00:00:00,448591.0
3.06.01,Receitas Financeiras,2023-09-30 00:00:00,297429.0
3.06.01,Receitas Financeiras,2023-12-31 00:00:00,418987.0
3.06.01,Receitas Financeiras,2024-03-31 00:00:00,324627.0
3.06.01,Receitas Financeiras,2024-06-30 00:00:00,524936.0
3.06.01,Receitas Financeiras,2024-09-30 00:00:00,538244.0
3.06.01,Receitas Financeiras,2024-12-31 00:00:00,554311.0
3.06.01,Receitas Financeiras,2025-03-31 00:00:00,477162.0
3.06.02,Despesas Financeiras,2010-03-31 00:00:00,-52660.0
3.06.02,Despesas Financeiras,2010-06-30 00:00:00,-59253.0
3.06.02,Despesas Financeiras,2010-09-30 00:00:00,-51927.0
3.06.02,Despesas Financeiras,2010-12-31 00:00:00,-61516.0
3.06.02,Despesas Financeiras,2011-03-31 00:00:00,-53697.0
3.06.02,Despesas Financeiras,2011-06-30 00:00:00,-69273.0
3.06.02,Despesas Financeiras,2011-09-30 00:00:00,-162387.0
3.06.02,Despesas Financeiras,2011-12-31 00:00:00,-111212.0
3.06.02,Despesas Financeiras,2012-03-31 00:00:00,-81916.0
3.06.02,Despesas Financeiras,2012-06-30 00:00:00,-148006.0
3.06.02,Despesas Financeiras,2012-09-30 00:00:00,-80700.0
3.06.02,Despesas Financeiras,2012-12-31 00:00:00,-94107.0
3.06.02,Despesas Financeiras,2013-03-31 00:00:00,-98385.0
3.06.02,Despesas Financeiras,2013-06-30 00:00:00,-148120.0
3.06.02,Despesas Financeiras,2013-09-30 00:00:00,-129649.0
3.06.02,Despesas Financeiras,2013-12-31 00:00:00,-150694.0
3.06.02,Despesas Financeiras,2014-03-31 00:00:00,-124363.0
3.06.02,Despesas Financeiras,2014-06-30 00:00:00,-109893.0
3.06.02,Despesas Financeiras,2014-09-30 00:00:00,-166599.0
3.06.02,Despesas Financeiras,2014-12-31 00:00:00,-251071.0
3.06.02,Despesas Financeiras,2015-03-31 00:00:00,-477949.0
3.06.02,Despesas Financeiras,2015-06-30 00:00:00,35274.0
3.06.02,Despesas Financeiras,2015-09-30 00:00:00,-550732.0
3.06.02,Despesas Financeiras,2015-12-31 00:00:00,-206743.0
3.06.02,Despesas Financeiras,2016-03-31 00:00:00,-103087.0
3.06.02,Despesas Financeiras,2016-06-30 00:00:00,-112423.0
3.06.02,Despesas Financeiras,2016-09-30 00:00:00,-170262.0
3.06.02,Despesas Financeiras,2016-12-31 00:00:00,-214475.0
3.06.02,Despesas Financeiras,2017-03-31 00:00:00,-154140.0
3.06.02,Despesas Financeiras,2017-06-30 00:00:00,-244463.0
3.06.02,Despesas Financeiras,2017-09-30 00:00:00,-152047.0
3.06.02,Despesas Financeiras,2017-12-31 00:00:00,-243166.0
3.06.02,Despesas Financeiras,2018-03-31 00:00:00,-210456.0
3.06.02,Despesas Financeiras,2018-06-30 00:00:00,-147229.0
3.06.02,Despesas Financeiras,2018-09-30 00:00:00,-224943.0
3.06.02,Despesas Financeiras,2018-12-31 00:00:00,-304535.0
3.06.02,Despesas Financeiras,2019-03-31 00:00:00,-165505.0
3.06.02,Despesas Financeiras,2019-06-30 00:00:00,-413198.0
3.06.02,Despesas Financeiras,2019-09-30 00:00:00,-235150.0
3.06.02,Despesas Financeiras,2019-12-31 00:00:00,-146812.0
3.06.02,Despesas Financeiras,2020-03-31 00:00:00,-381948.0
3.06.02,Despesas Financeiras,2020-06-30 00:00:00,-238458.0
3.06.02,Despesas Financeiras,2020-09-30 00:00:00,-228606.0
3.06.02,Despesas Financeiras,2020-12-31 00:00:00,-241089.0
3.06.02,Despesas Financeiras,2021-03-31 00:00:00,-153330.0
3.06.02,Despesas Financeiras,2021-06-30 00:00:00,-285249.0
3.06.02,Despesas Financeiras,2021-09-30 00:00:00,-158584.0
3.06.02,Despesas Financeiras,2021-12-31 00:00:00,-223883.0
3.06.02,Despesas Financeiras,2022-03-31 00:00:00,-369835.0
3.06.02,Despesas Financeiras,2022-06-30 00:00:00,-124534.0
3.06.02,Despesas Financeiras,2022-09-30 00:00:00,-305615.0
3.06.02,Despesas Financeiras,2022-12-31 00:00:00,-241955.0
3.06.02,Despesas Financeiras,2023-03-31 00:00:00,-320134.0
3.06.02,Despesas Financeiras,2023-06-30 00:00:00,-412709.0
3.06.02,Despesas Financeiras,2023-09-30 00:00:00,-264009.0
3.06.02,Despesas Financeiras,2023-12-31 00:00:00,-428125.0
3.06.02,Despesas Financeiras,2024-03-31 00:00:00,-252175.0
3.06.02,Despesas Financeiras,2024-06-30 00:00:00,-499655.0
3.06.02,Despesas Financeiras,2024-09-30 00:00:00,-473796.0
3.06.02,Despesas Financeiras,2024-12-31 00:00:00,-498512.0
3.06.02,Despesas Financeiras,2025-03-31 00:00:00,-437059.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2010-03-31 00:00:00,158199.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2010-06-30 00:00:00,157832.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2010-09-30 00:00:00,206791.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2010-12-31 00:00:00,202930.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2011-03-31 00:00:00,161883.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2011-06-30 00:00:00,206783.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2011-09-30 00:00:00,185409.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2011-12-31 00:00:00,212051.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2012-03-31 00:00:00,194563.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2012-06-30 00:00:00,188333.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2012-09-30 00:00:00,242731.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2012-12-31 00:00:00,238475.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2013-03-31 00:00:00,221413.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2013-06-30 00:00:00,256453.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2013-09-30 00:00:00,297725.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2013-12-31 00:00:00,309288.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2014-03-31 00:00:00,269317.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2014-06-30 00:00:00,283588.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2014-09-30 00:00:00,328681.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2014-12-31 00:00:00,346343.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2015-03-31 00:00:00,315741.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2015-06-30 00:00:00,328109.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2015-09-30 00:00:00,283974.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2015-12-31 00:00:00,375904.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2016-03-31 00:00:00,317618.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2016-06-30 00:00:00,282771.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2016-09-30 00:00:00,320110.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2016-12-31 00:00:00,359015.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2017-03-31 00:00:00,290017.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2017-06-30 00:00:00,310163.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2017-09-30 00:00:00,343077.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2017-12-31 00:00:00,297191.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2018-03-31 00:00:00,334233.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2018-06-30 00:00:00,382239.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2018-09-30 00:00:00,417328.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2018-12-31 00:00:00,363742.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2019-03-31 00:00:00,331094.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2019-06-30 00:00:00,433712.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2019-09-30 00:00:00,462581.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2019-12-31 00:00:00,577064.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2020-03-31 00:00:00,518185.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2020-06-30 00:00:00,573301.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2020-09-30 00:00:00,785504.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2020-12-31 00:00:00,869659.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2021-03-31 00:00:00,903717.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2021-06-30 00:00:00,1405878.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2021-09-30 00:00:00,1017766.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2021-12-31 00:00:00,1002675.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2022-03-31 00:00:00,1152852.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2022-06-30 00:00:00,1116998.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2022-09-30 00:00:00,1444020.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2022-12-31 00:00:00,1401772.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2023-03-31 00:00:00,1606701.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2023-06-30 00:00:00,1717155.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2023-09-30 00:00:00,1614589.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2023-12-31 00:00:00,1652352.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2024-03-31 00:00:00,1675799.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2024-06-30 00:00:00,1956571.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2024-09-30 00:00:00,2077289.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2024-12-31 00:00:00,2198849.0
3.07,Resultado Antes dos Tributos sobre o Lucro,2025-03-31 00:00:00,1983490.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2010-03-31 00:00:00,-37740.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2010-06-30 00:00:00,-40876.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2010-09-30 00:00:00,-57372.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2010-12-31 00:00:00,-56130.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2011-03-31 00:00:00,-37624.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2011-06-30 00:00:00,-47991.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2011-09-30 00:00:00,-25219.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2011-12-31 00:00:00,-48271.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2012-03-31 00:00:00,-43288.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2012-06-30 00:00:00,-46498.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2012-09-30 00:00:00,-55785.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2012-12-31 00:00:00,-53667.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2013-03-31 00:00:00,-48342.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2013-06-30 00:00:00,-51691.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2013-09-30 00:00:00,-67507.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2013-12-31 00:00:00,-72035.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2014-03-31 00:00:00,-61986.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2014-06-30 00:00:00,-55493.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2014-09-30 00:00:00,-66085.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2014-12-31 00:00:00,-82049.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2015-03-31 00:00:00,-64944.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2015-06-30 00:00:00,-64891.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2015-09-30 00:00:00,-15853.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2015-12-31 00:00:00,7770.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2016-03-31 00:00:00,-30360.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2016-06-30 00:00:00,-24565.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2016-09-30 00:00:00,-62101.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2016-12-31 00:00:00,-34656.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2017-03-31 00:00:00,-33475.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2017-06-30 00:00:00,-35057.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2017-09-30 00:00:00,-30188.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2017-12-31 00:00:00,-786.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2018-03-31 00:00:00,-46089.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2018-06-30 00:00:00,-43199.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2018-09-30 00:00:00,-37216.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2018-12-31 00:00:00,-26890.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2019-03-31 00:00:00,-22887.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2019-06-30 00:00:00,-38452.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2019-09-30 00:00:00,-38041.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2019-12-31 00:00:00,-72616.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2020-03-31 00:00:00,-64210.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2020-06-30 00:00:00,-46784.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2020-09-30 00:00:00,-131892.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2020-12-31 00:00:00,-107806.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2021-03-31 00:00:00,-124796.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2021-06-30 00:00:00,-253477.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2021-09-30 00:00:00,-185534.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2021-12-31 00:00:00,-108749.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2022-03-31 00:00:00,-199370.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2022-06-30 00:00:00,-190878.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2022-09-30 00:00:00,-269816.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2022-12-31 00:00:00,-182706.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2023-03-31 00:00:00,-282760.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2023-06-30 00:00:00,-307368.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2023-09-30 00:00:00,-268697.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2023-12-31 00:00:00,135643.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2024-03-31 00:00:00,-298545.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2024-06-30 00:00:00,-444508.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2024-09-30 00:00:00,-416771.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2024-12-31 00:00:00,-429921.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,2025-03-31 00:00:00,-346310.0
3.08.01,Corrente,2010-03-31 00:00:00,-25472.0
3.08.01,Corrente,2010-06-30 00:00:00,-40817.0
3.08.01,Corrente,2010-09-30 00:00:00,-50430.0
3.08.01,Corrente,2010-12-31 00:00:00,-41476.0
3.08.01,Corrente,2011-03-31 00:00:00,-40104.0
3.08.01,Corrente,2011-06-30 00:00:00,-58850.0
3.08.01,Corrente,2011-09-30 00:00:00,-37444.0
3.08.01,Corrente,2011-12-31 00:00:00,-46558.0
3.08.01,Corrente,2012-03-31 00:00:00,-48453.0
3.08.01,Corrente,2012-06-30 00:00:00,-56193.0
3.08.01,Corrente,2012-09-30 00:00:00,-61926.0
3.08.01,Corrente,2012-12-31 00:00:00,-62287.0
3.08.01,Corrente,2013-03-31 00:00:00,-51305.0
3.08.01,Corrente,2013-06-30 00:00:00,-59551.0
3.08.01,Corrente,2013-09-30 00:00:00,-92342.0
3.08.01,Corrente,2013-12-31 00:00:00,-71661.0
3.08.01,Corrente,2014-03-31 00:00:00,-70669.0
3.08.01,Corrente,2014-06-30 00:00:00,-53088.0
