CODIGO DA CONTA,DESCRICAO DA CONTA,DATA,VALOR
6.01.02.08,IMPOSTO DE RENDA E CONTRIBUICAO SOCIAL PAGOS,2021-03-31 00:00:00,-50542.0
6.01.02.08,IMPOSTO DE RENDA E CONTRIBUICAO SOCIAL PAGOS,2021-06-30 00:00:00,-259925.0
6.01.02.08,IMPOSTO DE RENDA E CONTRIBUICAO SOCIAL PAGOS,2021-09-30 00:00:00,-465224.0
6.01.02.08,IMPOSTO DE RENDA E CONTRIBUICAO SOCIAL PAGOS,2021-12-31 00:00:00,-675317.0
6.01.02.08,IMPOSTO DE RENDA E CONTRIBUICAO SOCIAL PAGOS,2022-03-31 00:00:00,-140390.0
6.01.02.08,IMPOSTO DE RENDA E CONTRIBUICAO SOCIAL PAGOS,2022-06-30 00:00:00,-260225.0
6.01.02.08,IMPOSTO DE RENDA E CONTRIBUICAO SOCIAL PAGOS,2022-09-30 00:00:00,-342702.0
6.01.02.08,IMPOSTO DE RENDA E CONTRIBUICAO SOCIAL PAGOS,2022-12-31 00:00:00,-744674.0
6.01.02.08,IMPOSTO DE RENDA E CONTRIBUICAO SOCIAL PAGOS,2023-03-31 00:00:00,-279696.0
6.01.02.08,IMPOSTO DE RENDA E CONTRIBUICAO SOCIAL PAGOS,2023-06-30 00:00:00,-616592.0
6.01.02.08,IMPOSTO DE RENDA E CONTRIBUICAO SOCIAL PAGOS,2023-09-30 00:00:00,-853668.0
6.01.02.08,IMPOSTO DE RENDA E CONTRIBUICAO SOCIAL PAGOS,2023-12-31 00:00:00,-1159725.0
6.01.02.08,IMPOSTO DE RENDA E CONTRIBUICAO SOCIAL PAGOS,2024-03-31 00:00:00,-166600.0
6.01.02.08,IMPOSTO DE RENDA E CONTRIBUICAO SOCIAL PAGOS,2024-03-31 00:00:00.1,-166600.0
6.01.02.08,IMPOSTO DE RENDA E CONTRIBUICAO SOCIAL PAGOS,2024-06-30 00:00:00,-577619.0
6.01.02.08,IMPOSTO DE RENDA E CONTRIBUICAO SOCIAL PAGOS,2024-09-30 00:00:00,-964264.0
6.01.02.08,IMPOSTO DE RENDA E CONTRIBUICAO SOCIAL PAGOS,2024-12-31 00:00:00,-1375362.0
6.01.02.08,IMPOSTO DE RENDA E CONTRIBUICAO SOCIAL PAGOS,2025-03-31 00:00:00,-413259.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2010-03-31 00:00:00,-44947.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2010-06-30 00:00:00,-43643.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2010-09-30 00:00:00,-71791.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2010-12-31 00:00:00,-109469.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2011-03-31 00:00:00,-54718.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2011-06-30 00:00:00,-57938.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2011-09-30 00:00:00,-89153.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2011-12-31 00:00:00,-88369.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2012-03-31 00:00:00,-58400.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2012-06-30 00:00:00,-60971.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2012-09-30 00:00:00,-98515.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2012-12-31 00:00:00,-99790.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2013-03-31 00:00:00,-62738.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2013-06-30 00:00:00,-68936.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2013-09-30 00:00:00,-116525.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2013-12-31 00:00:00,-116454.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2014-03-31 00:00:00,-89048.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2014-06-30 00:00:00,-95035.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2014-09-30 00:00:00,-148193.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2014-12-31 00:00:00,-154518.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2015-03-31 00:00:00,-93885.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2015-06-30 00:00:00,-104182.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2015-09-30 00:00:00,-159711.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2015-12-31 00:00:00,-161454.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2016-03-31 00:00:00,-138484.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2016-06-30 00:00:00,-144123.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2016-09-30 00:00:00,-187732.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2016-12-31 00:00:00,-189892.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2017-03-31 00:00:00,-120193.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2017-06-30 00:00:00,-126472.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2017-09-30 00:00:00,-188138.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2017-12-31 00:00:00,-187180.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2018-03-31 00:00:00,-122587.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2018-06-30 00:00:00,-130246.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2018-09-30 00:00:00,-192933.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2018-12-31 00:00:00,-199162.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2019-03-31 00:00:00,-144317.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2019-06-30 00:00:00,-164708.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2019-09-30 00:00:00,-235206.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2019-12-31 00:00:00,-236146.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2020-03-31 00:00:00,-177672.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2020-06-30 00:00:00,-197543.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2020-09-30 00:00:00,-280081.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2020-12-31 00:00:00,-283117.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2021-03-31 00:00:00,-291263.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2021-06-30 00:00:00,-303486.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2021-09-30 00:00:00,-471436.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2021-12-31 00:00:00,-471573.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2022-03-31 00:00:00,-311157.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2022-06-30 00:00:00,-336191.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2022-09-30 00:00:00,-512762.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2022-12-31 00:00:00,-466705.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2023-03-31 00:00:00,-340549.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2023-06-30 00:00:00,-371271.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2023-09-30 00:00:00,-579623.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2023-12-31 00:00:00,-568469.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2024-03-31 00:00:00,-425308.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2024-03-31 00:00:00.1,-425308.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2024-06-30 00:00:00,-450711.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2024-09-30 00:00:00,-665474.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2024-12-31 00:00:00,-625765.0
6.01.02.09,PAGAMENTO DE PARTICIPACAO NO RESULTADO - COLABORADORES,2025-03-31 00:00:00,-462535.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2010-03-31 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2010-06-30 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2010-09-30 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2010-12-31 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2011-03-31 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2011-06-30 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2011-09-30 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2011-12-31 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2012-03-31 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2012-06-30 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2012-09-30 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2012-12-31 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2013-03-31 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2013-06-30 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2013-09-30 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2013-12-31 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2014-03-31 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2014-06-30 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2014-09-30 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2014-12-31 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2015-03-31 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2015-06-30 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2015-09-30 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2015-12-31 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2016-03-31 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2016-06-30 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2016-09-30 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2016-12-31 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2017-03-31 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2017-06-30 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2017-09-30 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2017-12-31 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2018-03-31 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2018-06-30 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2018-09-30 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2018-12-31 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2019-03-31 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2019-06-30 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2019-09-30 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2019-12-31 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2020-03-31 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2020-06-30 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2020-09-30 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2020-12-31 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2021-03-31 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2021-06-30 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2021-09-30 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2021-12-31 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2022-03-31 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2022-06-30 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2022-09-30 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2022-12-31 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2023-03-31 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2023-06-30 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2023-09-30 00:00:00,0.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2023-12-31 00:00:00,-127655.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2024-03-31 00:00:00,-188725.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2024-03-31 00:00:00.1,-188725.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2024-06-30 00:00:00,-222232.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2024-09-30 00:00:00,-294594.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2024-12-31 00:00:00,-160301.0
6.01.02.10,JUROS PAGOS SOBRE EMPRESTIMOS E FINANCIAMENTOS,2025-03-31 00:00:00,-21378.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2010-03-31 00:00:00,59641.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2010-06-30 00:00:00,-78336.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2010-09-30 00:00:00,-89994.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2010-12-31 00:00:00,-6203.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2011-03-31 00:00:00,20692.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2011-06-30 00:00:00,-50668.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2011-09-30 00:00:00,-158381.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2011-12-31 00:00:00,-343874.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2012-03-31 00:00:00,23288.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2012-06-30 00:00:00,-140355.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2012-09-30 00:00:00,-223067.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2012-12-31 00:00:00,-324344.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2013-03-31 00:00:00,91360.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2013-06-30 00:00:00,-163450.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2013-09-30 00:00:00,-123528.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2013-12-31 00:00:00,-99545.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2014-03-31 00:00:00,118511.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2014-06-30 00:00:00,110039.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2014-09-30 00:00:00,-122894.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2014-12-31 00:00:00,-155402.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2015-03-31 00:00:00,-233777.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2015-06-30 00:00:00,-264270.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2015-09-30 00:00:00,-599997.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2015-12-31 00:00:00,-651516.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2016-03-31 00:00:00,-29435.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2016-06-30 00:00:00,-80332.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2016-09-30 00:00:00,114662.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2016-12-31 00:00:00,89449.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2017-03-31 00:00:00,45340.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2017-06-30 00:00:00,-3428.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2017-09-30 00:00:00,-66662.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2017-12-31 00:00:00,-104890.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2018-03-31 00:00:00,23783.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2018-06-30 00:00:00,-220803.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2018-09-30 00:00:00,-282344.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2018-12-31 00:00:00,-188969.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2019-03-31 00:00:00,-218520.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2019-06-30 00:00:00,-149474.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2019-09-30 00:00:00,96060.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2019-12-31 00:00:00,-150828.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2020-03-31 00:00:00,429620.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2020-06-30 00:00:00,248529.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2020-09-30 00:00:00,428081.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2020-12-31 00:00:00,487751.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2021-03-31 00:00:00,-464873.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2021-06-30 00:00:00,-907260.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2021-09-30 00:00:00,-1305735.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2021-12-31 00:00:00,-1348893.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2022-03-31 00:00:00,-819847.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2022-06-30 00:00:00,0.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2022-09-30 00:00:00,0.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2022-12-31 00:00:00,-912382.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2023-03-31 00:00:00,-37608.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2023-06-30 00:00:00,0.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2023-09-30 00:00:00,0.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2023-12-31 00:00:00,0.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2024-03-31 00:00:00,0.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2024-03-31 00:00:00.1,0.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2024-06-30 00:00:00,0.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2024-09-30 00:00:00,0.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2024-12-31 00:00:00,0.0
6.01.02.11,AUMENTO/REDUCAO NAS CONTAS A RECEBER,2025-03-31 00:00:00,0.0
6.01.02.12,AUMENTO/REDUCAO NAS CONTAS A PAGAR,2010-03-31 00:00:00,34044.0
6.01.02.12,AUMENTO/REDUCAO NAS CONTAS A PAGAR,2010-06-30 00:00:00,421453.0
6.01.02.12,AUMENTO/REDUCAO NAS CONTAS A PAGAR,2010-09-30 00:00:00,236063.0
6.01.02.12,AUMENTO/REDUCAO NAS CONTAS A PAGAR,2010-12-31 00:00:00,96334.0
6.01.02.12,AUMENTO/REDUCAO NAS CONTAS A PAGAR,2011-03-31 00:00:00,59352.0
6.01.02.12,AUMENTO/REDUCAO NAS CONTAS A PAGAR,2011-06-30 00:00:00,118094.0
6.01.02.12,AUMENTO/REDUCAO NAS CONTAS A PAGAR,2011-09-30 00:00:00,149649.0
6.01.02.12,AUMENTO/REDUCAO NAS CONTAS A PAGAR,2011-12-31 00:00:00,130982.0
6.01.02.12,AUMENTO/REDUCAO NAS CONTAS A PAGAR,2012-03-31 00:00:00,67113.0
6.01.02.12,AUMENTO/REDUCAO NAS CONTAS A PAGAR,2012-06-30 00:00:00,163936.0
6.01.02.12,AUMENTO/REDUCAO NAS CONTAS A PAGAR,2012-09-30 00:00:00,150126.0
6.01.02.12,AUMENTO/REDUCAO NAS CONTAS A PAGAR,2012-12-31 00:00:00,187545.0
6.01.02.12,AUMENTO/REDUCAO NAS CONTAS A PAGAR,2013-03-31 00:00:00,46754.0
6.01.02.12,AUMENTO/REDUCAO NAS CONTAS A PAGAR,2013-06-30 00:00:00,142807.0
6.01.02.12,AUMENTO/REDUCAO NAS CONTAS A PAGAR,2013-09-30 00:00:00,216998.0
6.01.02.12,AUMENTO/REDUCAO NAS CONTAS A PAGAR,2013-12-31 00:00:00,188883.0
6.01.02.12,AUMENTO/REDUCAO NAS CONTAS A PAGAR,2014-03-31 00:00:00,50259.0
6.01.02.12,AUMENTO/REDUCAO NAS CONTAS A PAGAR,2014-06-30 00:00:00,78717.0
6.01.02.12,AUMENTO/REDUCAO NAS CONTAS A PAGAR,2014-09-30 00:00:00,249930.0
6.01.02.12,AUMENTO/REDUCAO NAS CONTAS A PAGAR,2014-12-31 00:00:00,129357.0
6.01.02.12,AUMENTO/REDUCAO NAS CONTAS A PAGAR,2015-03-31 00:00:00,166965.0
6.01.02.12,AUMENTO/REDUCAO NAS CONTAS A PAGAR,2015-06-30 00:00:00,112044.0
6.01.02.12,AUMENTO/REDUCAO NAS CONTAS A PAGAR,2015-09-30 00:00:00,311650.0
6.01.02.12,AUMENTO/REDUCAO NAS CONTAS A PAGAR,2015-12-31 00:00:00,-23697.0
6.01.02.12,AUMENTO/REDUCAO NAS CONTAS A PAGAR,2016-03-31 00:00:00,46959.0
6.01.02.12,AUMENTO/REDUCAO NAS CONTAS A PAGAR,2016-06-30 00:00:00,317083.0
6.01.02.12,AUMENTO/REDUCAO NAS CONTAS A PAGAR,2016-09-30 00:00:00,186636.0
6.01.02.12,AUMENTO/REDUCAO NAS CONTAS A PAGAR,2016-12-31 00:00:00,109674.0
6.01.02.12,AUMENTO/REDUCAO NAS CONTAS A PAGAR,2017-03-31 00:00:00,73981.0
6.01.02.12,AUMENTO/REDUCAO NAS CONTAS A PAGAR,2017-06-30 00:00:00,-31395.0
6.01.02.12,AUMENTO/REDUCAO NAS CONTAS A PAGAR,2017-09-30 00:00:00,-4523.0
